id,class_cvp,class_2025,stable_20_,n_matches_sem_limiar,max_similaridade,melhor_TARGET_FID
30908,2,15,15,702,2025.0,year
30909,2,15,15,702,2025.0,year
30910,2,15,15,702,2025.0,year
30911,2,15,15,702,2025.0,year
30912,2,15,15,702,2025.0,year
30913,2,15,15,702,2025.0,year
30914,2,21,15,702,2025.0,year
30915,2,15,15,702,2025.0,year
30916,2,15,15,702,2025.0,year
30917,2,15,15,702,2025.0,year
30918,2,15,15,702,2025.0,year
30919,2,15,15,702,2025.0,year
30920,2,21,15,702,2025.0,year
30921,2,15,15,702,2025.0,year
30922,2,15,15,702,2025.0,year
30923,2,15,15,702,2025.0,year
30924,2,15,15,702,2025.0,year
30925,2,15,15,702,2025.0,year
30926,2,15,15,702,2025.0,year
30927,2,15,15,702,2025.0,year
30928,2,15,15,702,2025.0,year
30929,2,15,15,702,2025.0,year
30930,2,21,15,702,2025.0,year
30931,2,15,15,702,2025.0,year
30932,2,15,15,702,2025.0,year
30933,2,15,15,702,2025.0,year
30934,2,15,15,702,2025.0,year
30935,2,15,15,702,2025.0,year
30936,2,15,15,702,2025.0,year
30937,2,15,15,702,2025.0,year
30938,2,15,15,702,2025.0,year
30939,2,21,15,702,2025.0,year
30940,2,15,15,702,2025.0,year
30941,2,15,15,702,2025.0,year
30942,2,15,15,702,2025.0,year
30943,2,15,15,702,2025.0,year
30944,2,15,15,702,2025.0,year
30945,2,15,15,702,2025.0,year
30946,2,15,15,702,2025.0,year
30947,2,15,15,702,2025.0,year
30948,2,15,15,702,2025.0,year
30949,2,15,15,702,2025.0,year
30950,2,15,15,702,2025.0,year
30951,2,15,15,702,2025.0,year
30952,2,15,15,702,2025.0,year
30953,2,4,4,702,2025.0,year
30954,2,15,15,702,2025.0,year
30955,2,15,15,702,2025.0,year
30956,2,15,15,702,2025.0,year
30957,2,15,15,702,2025.0,year
30958,2,15,15,702,2025.0,year
30959,2,15,15,702,2025.0,year
30960,2,9,9,702,2025.0,year
30961,2,15,15,702,2025.0,year
30962,2,15,15,702,2025.0,year
30963,2,15,15,702,2025.0,year
30964,2,15,15,702,2025.0,year
30965,2,15,15,702,2025.0,year
30966,2,15,15,702,2025.0,year
30967,2,15,15,702,2025.0,year
30968,2,15,15,702,2025.0,year
30969,2,15,15,702,2025.0,year
30970,2,15,15,702,2025.0,year
30971,2,4,4,702,2025.0,year
30972,2,15,15,702,2025.0,year
30973,2,15,15,702,2025.0,year
30974,2,15,15,702,2025.0,year
30975,2,15,15,702,2025.0,year
30976,2,15,15,702,2025.0,year
30977,2,15,15,702,2025.0,year
30978,2,15,15,702,2025.0,year
30979,2,15,15,702,2025.0,year
30980,2,15,15,702,2025.0,year
30981,2,4,4,702,2025.0,year
30982,2,4,4,702,2025.0,year
30983,2,15,15,702,2025.0,year
30984,2,4,4,702,2025.0,year
30985,2,15,15,702,2025.0,year
30986,2,15,15,702,2025.0,year
30987,2,15,15,702,2025.0,year
30988,2,15,15,702,2025.0,year
30989,2,15,15,702,2025.0,year
30990,2,15,15,702,2025.0,year
30991,2,15,15,702,2025.0,year
30992,2,15,15,702,2025.0,year
30993,2,15,15,702,2025.0,year
30994,2,15,15,702,2025.0,year
30995,2,15,15,702,2025.0,year
30996,2,15,15,702,2025.0,year
30997,2,15,15,702,2025.0,year
30998,2,15,15,702,2025.0,year
30999,2,15,15,702,2025.0,year
31000,2,15,15,702,2025.0,year
31001,2,15,15,702,2025.0,year
31002,2,15,15,702,2025.0,year
31003,2,15,15,702,2025.0,year
31004,2,15,15,702,2025.0,year
31005,2,15,15,702,2025.0,year
31006,2,15,15,702,2025.0,year
31007,2,15,15,702,2025.0,year
31008,2,15,15,702,2025.0,year
31009,2,15,15,702,2025.0,year
31010,2,15,15,702,2025.0,year
31011,2,15,15,702,2025.0,year
31012,2,15,15,702,2025.0,year
31013,2,15,15,702,2025.0,year
31014,2,15,15,702,2025.0,year
31015,2,15,15,702,2025.0,year
31016,2,15,15,702,2025.0,year
31017,2,15,15,702,2025.0,year
31018,2,15,15,702,2025.0,year
31019,2,4,4,702,2025.0,year
31020,2,15,15,702,2025.0,year
31021,2,15,15,702,2025.0,year
31022,2,15,15,702,2025.0,year
31023,2,15,4,702,2025.0,year
31024,2,15,15,702,2025.0,year
31025,2,15,15,702,2025.0,year
31026,2,15,15,702,2025.0,year
31027,2,15,15,702,2025.0,year
31028,2,15,15,702,2025.0,year
31029,2,15,15,702,2025.0,year
31030,2,15,15,702,2025.0,year
31031,2,15,15,702,2025.0,year
31032,2,11,11,702,2025.0,year
31033,2,15,15,702,2025.0,year
31034,2,21,15,702,2025.0,year
31035,2,15,15,702,2025.0,year
31036,2,15,15,702,2025.0,year
31037,2,15,15,702,2025.0,year
31038,2,15,15,702,2025.0,year
31039,2,15,15,702,2025.0,year
31040,2,15,15,702,2025.0,year
31041,2,15,15,702,2025.0,year
31042,2,39,39,702,2025.0,year
31043,2,4,4,702,2025.0,year
31044,2,4,4,702,2025.0,year
31045,2,15,15,702,2025.0,year
31046,2,15,15,702,2025.0,year
31047,2,15,15,702,2025.0,year
31048,2,15,15,702,2025.0,year
31049,2,15,21,702,2025.0,year
31050,2,15,15,702,2025.0,year
31051,2,15,15,702,2025.0,year
31052,2,15,15,702,2025.0,year
31053,2,15,15,702,2025.0,year
31054,2,15,15,702,2025.0,year
31055,2,15,15,702,2025.0,year
31056,2,15,15,702,2025.0,year
31057,2,4,4,702,2025.0,year
31058,2,15,15,702,2025.0,year
31059,2,15,15,702,2025.0,year
31060,2,15,15,702,2025.0,year
31061,2,15,15,702,2025.0,year
31062,2,21,15,702,2025.0,year
31063,2,15,15,702,2025.0,year
31064,2,15,15,702,2025.0,year
31065,2,15,15,702,2025.0,year
31066,2,11,11,702,2025.0,year
31067,2,3,3,702,2025.0,year
31068,2,15,15,702,2025.0,year
31069,2,15,15,702,2025.0,year
31070,2,15,15,702,2025.0,year
31071,2,15,15,702,2025.0,year
31072,2,15,15,702,2025.0,year
31073,2,15,15,702,2025.0,year
31074,2,15,15,702,2025.0,year
31075,2,4,4,702,2025.0,year
31076,2,15,15,702,2025.0,year
31077,2,15,15,702,2025.0,year
31078,2,15,15,702,2025.0,year
31079,2,15,15,702,2025.0,year
31080,2,15,15,702,2025.0,year
31081,2,15,15,702,2025.0,year
31082,2,15,15,702,2025.0,year
31083,2,15,15,702,2025.0,year
31084,2,4,4,702,2025.0,year
31085,2,15,15,702,2025.0,year
31086,2,15,15,702,2025.0,year
31087,2,15,15,702,2025.0,year
31088,2,15,15,702,2025.0,year
31089,2,3,3,702,2025.0,year
31090,2,15,15,702,2025.0,year
31091,2,15,15,702,2025.0,year
31092,2,15,15,702,2025.0,year
31093,2,15,15,702,2025.0,year
31094,2,15,15,702,2025.0,year
31095,2,15,15,702,2025.0,year
31096,2,15,15,702,2025.0,year
31097,2,15,15,702,2025.0,year
31098,2,15,15,702,2025.0,year
31099,2,15,15,702,2025.0,year
31100,2,15,15,702,2025.0,year
31101,2,15,15,702,2025.0,year
31102,2,15,15,702,2025.0,year
31103,2,15,15,702,2025.0,year
31104,2,15,15,702,2025.0,year
31105,2,15,15,702,2025.0,year
31106,2,4,4,702,2025.0,year
31107,2,15,15,702,2025.0,year
31108,2,15,15,702,2025.0,year
31109,2,15,15,702,2025.0,year
31110,2,15,15,702,2025.0,year
31111,2,15,15,702,2025.0,year
31112,2,15,15,702,2025.0,year
31113,2,15,15,702,2025.0,year
31114,2,15,15,702,2025.0,year
31115,2,15,15,702,2025.0,year
31116,2,41,41,702,2025.0,year
31117,2,15,15,702,2025.0,year
31118,2,15,15,702,2025.0,year
31119,2,15,15,702,2025.0,year
31120,2,15,15,702,2025.0,year
31121,2,15,15,702,2025.0,year
31122,2,15,15,702,2025.0,year
31123,2,15,15,702,2025.0,year
31124,2,15,15,702,2025.0,year
31125,2,15,15,702,2025.0,year
31126,2,15,15,702,2025.0,year
31127,2,15,15,702,2025.0,year
31128,2,15,15,702,2025.0,year
31129,2,15,15,702,2025.0,year
31130,2,15,15,702,2025.0,year
31131,2,4,15,702,2025.0,year
31132,2,15,15,702,2025.0,year
31133,2,15,15,702,2025.0,year
31134,2,15,15,702,2025.0,year
31135,2,15,15,702,2025.0,year
31136,2,15,15,702,2025.0,year
31137,2,15,15,702,2025.0,year
31138,2,15,15,702,2025.0,year
31139,2,15,15,702,2025.0,year
31140,2,15,15,702,2025.0,year
31141,2,15,15,702,2025.0,year
31142,2,15,15,702,2025.0,year
31143,2,15,15,702,2025.0,year
31144,2,15,15,702,2025.0,year
31145,2,15,15,702,2025.0,year
31146,2,15,15,702,2025.0,year
31147,2,15,15,702,2025.0,year
31148,2,15,15,702,2025.0,year
31149,2,3,3,702,2025.0,year
31150,2,15,15,702,2025.0,year
31151,2,15,15,702,2025.0,year
31152,2,15,15,702,2025.0,year
31153,2,15,15,702,2025.0,year
31154,2,15,15,702,2025.0,year
31155,2,15,15,702,2025.0,year
31156,2,15,15,702,2025.0,year
31157,2,15,15,702,2025.0,year
31158,2,15,15,702,2025.0,year
31159,2,15,15,702,2025.0,year
31160,2,4,4,702,2025.0,year
31161,2,15,15,702,2025.0,year
31162,2,15,15,702,2025.0,year
31163,2,15,15,702,2025.0,year
31164,2,15,15,702,2025.0,year
31165,2,15,15,702,2025.0,year
31166,2,15,15,702,2025.0,year
31167,2,15,15,702,2025.0,year
31168,2,15,15,702,2025.0,year
31169,2,15,15,702,2025.0,year
31170,2,15,15,702,2025.0,year
31171,2,15,15,702,2025.0,year
31172,2,15,15,702,2025.0,year
31173,2,15,15,702,2025.0,year
31174,2,15,15,702,2025.0,year
31175,2,15,15,702,2025.0,year
31176,2,15,15,702,2025.0,year
31177,2,15,15,702,2025.0,year
31178,2,15,15,702,2025.0,year
31179,2,11,11,702,2025.0,year
31180,2,15,15,702,2025.0,year
31181,2,15,15,702,2025.0,year
31182,2,21,15,702,2025.0,year
31183,2,15,15,702,2025.0,year
31184,2,15,15,702,2025.0,year
31185,2,15,15,702,2025.0,year
31186,2,15,15,702,2025.0,year
31187,2,15,15,702,2025.0,year
31188,2,15,15,702,2025.0,year
31189,2,15,15,702,2025.0,year
31190,2,15,15,702,2025.0,year
31191,2,15,15,702,2025.0,year
31192,2,15,15,702,2025.0,year
31193,2,15,15,702,2025.0,year
31194,2,15,15,702,2025.0,year
31195,2,15,15,702,2025.0,year
31196,2,15,15,702,2025.0,year
31197,2,15,15,702,2025.0,year
31198,2,15,15,702,2025.0,year
31199,2,4,4,702,2025.0,year
31200,2,15,15,702,2025.0,year
31201,2,15,15,702,2025.0,year
31202,2,15,15,702,2025.0,year
31203,2,12,12,702,2025.0,year
31204,2,15,15,702,2025.0,year
31205,2,15,15,702,2025.0,year
31206,2,15,15,702,2025.0,year
31207,2,15,15,702,2025.0,year
31208,2,15,15,702,2025.0,year
31209,2,15,15,702,2025.0,year
31210,2,15,15,702,2025.0,year
31211,2,4,4,702,2025.0,year
31212,2,15,15,702,2025.0,year
31213,2,15,15,702,2025.0,year
31214,2,15,15,702,2025.0,year
31215,2,15,15,702,2025.0,year
31216,2,15,15,702,2025.0,year
31217,2,15,15,702,2025.0,year
31218,2,15,15,702,2025.0,year
31219,2,15,15,702,2025.0,year
31220,2,15,15,702,2025.0,year
31221,2,15,15,702,2025.0,year
31222,2,15,15,702,2025.0,year
31223,2,15,15,702,2025.0,year
31224,2,15,15,702,2025.0,year
31225,2,15,15,702,2025.0,year
31226,2,15,15,702,2025.0,year
31227,2,15,15,702,2025.0,year
31228,2,15,15,702,2025.0,year
31229,2,15,15,702,2025.0,year
31230,2,4,4,702,2025.0,year
31231,2,15,15,702,2025.0,year
31232,2,15,15,702,2025.0,year
31233,2,15,15,702,2025.0,year
31234,2,15,15,702,2025.0,year
31235,2,15,4,702,2025.0,year
31236,2,15,15,702,2025.0,year
31237,2,15,15,702,2025.0,year
31238,2,15,15,702,2025.0,year
31239,2,15,15,702,2025.0,year
31240,2,15,15,702,2025.0,year
31241,2,15,15,702,2025.0,year
31242,2,4,4,702,2025.0,year
31243,2,4,4,702,2025.0,year
31244,2,15,15,702,2025.0,year
31245,2,15,15,702,2025.0,year
31246,2,15,15,702,2025.0,year
31247,2,15,15,702,2025.0,year
31248,2,15,15,702,2025.0,year
31249,2,15,15,702,2025.0,year
31250,2,21,15,702,2025.0,year
31251,2,41,41,702,2025.0,year
31252,2,15,15,702,2025.0,year
31253,2,4,4,702,2025.0,year
31254,2,3,3,702,2025.0,year
31255,2,15,15,702,2025.0,year
31256,2,15,15,702,2025.0,year
31257,2,15,15,702,2025.0,year
31258,2,15,15,702,2025.0,year
31259,2,15,15,702,2025.0,year
31260,2,15,15,702,2025.0,year
31261,2,15,15,702,2025.0,year
31262,2,15,15,702,2025.0,year
31263,2,15,15,702,2025.0,year
31264,2,15,15,702,2025.0,year
31265,2,15,15,702,2025.0,year
31266,2,15,15,702,2025.0,year
31267,2,4,4,702,2025.0,year
31268,2,15,15,702,2025.0,year
31269,2,15,15,702,2025.0,year
31270,2,4,4,702,2025.0,year
31271,2,15,15,702,2025.0,year
31272,2,15,15,702,2025.0,year
31273,2,15,15,702,2025.0,year
31274,2,15,15,702,2025.0,year
31275,2,15,15,702,2025.0,year
31276,2,15,15,702,2025.0,year
31277,2,15,15,702,2025.0,year
31278,2,15,15,702,2025.0,year
31279,2,39,39,702,2025.0,year
31280,2,15,15,702,2025.0,year
31281,2,15,15,702,2025.0,year
31282,2,39,39,702,2025.0,year
31283,2,3,3,702,2025.0,year
31284,2,15,15,702,2025.0,year
31285,2,15,15,702,2025.0,year
31286,2,15,15,702,2025.0,year
31287,2,15,15,702,2025.0,year
31288,2,15,15,702,2025.0,year
31289,2,15,15,702,2025.0,year
31290,2,15,15,702,2025.0,year
31291,2,15,4,702,2025.0,year
31292,2,15,15,702,2025.0,year
31293,2,15,15,702,2025.0,year
31294,2,15,15,702,2025.0,year
31295,2,15,15,702,2025.0,year
31296,2,15,15,702,2025.0,year
31297,2,15,15,702,2025.0,year
31298,2,15,15,702,2025.0,year
31299,2,15,15,702,2025.0,year
31300,2,15,15,702,2025.0,year
31301,2,15,15,702,2025.0,year
31302,2,21,15,702,2025.0,year
31303,2,15,15,702,2025.0,year
31304,2,15,15,702,2025.0,year
31305,2,15,15,702,2025.0,year
31306,2,15,15,702,2025.0,year
31307,2,15,15,702,2025.0,year
31308,2,15,15,702,2025.0,year
31309,2,15,15,702,2025.0,year
31310,2,15,15,702,2025.0,year
31311,2,15,15,702,2025.0,year
31312,2,15,15,702,2025.0,year
31313,2,15,15,702,2025.0,year
31314,2,15,15,702,2025.0,year
31315,2,4,4,702,2025.0,year
31316,2,15,15,702,2025.0,year
31317,2,15,15,702,2025.0,year
31318,2,15,15,702,2025.0,year
31319,2,15,15,702,2025.0,year
31320,2,15,15,702,2025.0,year
31321,2,15,15,702,2025.0,year
31322,2,15,15,702,2025.0,year
31323,2,15,15,702,2025.0,year
31324,2,15,15,702,2025.0,year
31325,2,15,15,702,2025.0,year
31326,2,3,3,702,2025.0,year
31327,2,15,15,702,2025.0,year
31328,2,15,15,702,2025.0,year
31329,2,15,15,702,2025.0,year
31330,2,15,15,702,2025.0,year
31331,2,15,15,702,2025.0,year
31332,2,15,15,702,2025.0,year
31333,2,15,15,702,2025.0,year
31334,2,15,15,702,2025.0,year
31335,2,15,15,702,2025.0,year
31336,2,15,15,702,2025.0,year
31337,2,15,15,702,2025.0,year
31338,2,15,15,702,2025.0,year
31339,2,4,4,702,2025.0,year
31340,2,15,15,702,2025.0,year
31341,2,15,15,702,2025.0,year
31342,2,15,15,702,2025.0,year
31343,2,15,15,702,2025.0,year
31344,2,15,15,702,2025.0,year
31345,2,15,15,702,2025.0,year
31346,2,15,15,702,2025.0,year
31347,2,15,15,702,2025.0,year
31348,2,15,15,702,2025.0,year
31349,2,15,15,702,2025.0,year
31350,2,15,15,702,2025.0,year
31351,2,15,15,702,2025.0,year
31352,2,15,15,702,2025.0,year
31353,2,3,3,702,2025.0,year
31354,2,21,15,702,2025.0,year
31355,2,15,15,702,2025.0,year
31356,2,15,15,702,2025.0,year
31357,2,15,15,702,2025.0,year
31358,2,15,15,702,2025.0,year
31359,2,15,15,702,2025.0,year
31360,2,15,15,702,2025.0,year
31361,2,15,15,702,2025.0,year
31362,2,15,15,702,2025.0,year
31363,2,15,15,702,2025.0,year
31364,2,15,15,702,2025.0,year
31365,2,15,15,702,2025.0,year
31366,2,15,15,702,2025.0,year
31367,2,15,15,702,2025.0,year
31368,2,15,15,702,2025.0,year
31369,2,15,15,702,2025.0,year
31370,2,15,15,702,2025.0,year
31371,2,15,15,702,2025.0,year
31372,2,15,15,702,2025.0,year
31373,2,4,4,702,2025.0,year
31374,2,15,15,702,2025.0,year
31375,2,15,15,702,2025.0,year
31376,2,41,41,702,2025.0,year
31377,2,21,15,702,2025.0,year
31378,2,15,15,702,2025.0,year
31379,2,15,15,702,2025.0,year
31380,2,15,15,702,2025.0,year
31381,2,15,15,702,2025.0,year
31382,2,15,15,702,2025.0,year
31383,2,15,15,702,2025.0,year
31384,2,15,15,702,2025.0,year
31385,2,15,15,702,2025.0,year
31386,2,15,15,702,2025.0,year
31387,2,15,15,702,2025.0,year
31388,2,15,15,702,2025.0,year
31389,2,15,15,702,2025.0,year
31390,2,15,15,702,2025.0,year
31391,2,15,15,702,2025.0,year
31392,2,15,15,702,2025.0,year
31393,2,15,15,702,2025.0,year
31394,2,15,15,702,2025.0,year
31395,2,15,15,702,2025.0,year
31396,2,21,21,702,2025.0,year
31397,2,15,15,702,2025.0,year
31398,2,15,15,702,2025.0,year
31399,2,15,15,702,2025.0,year
31400,2,15,15,702,2025.0,year
31401,2,15,15,702,2025.0,year
31402,2,15,15,702,2025.0,year
31403,2,4,4,702,2025.0,year
31404,2,15,15,702,2025.0,year
31405,2,4,4,702,2025.0,year
31406,2,15,15,702,2025.0,year
31407,2,15,15,702,2025.0,year
31408,2,15,15,702,2025.0,year
31409,2,15,15,702,2025.0,year
31410,2,15,15,702,2025.0,year
31411,2,15,15,702,2025.0,year
31412,2,15,15,702,2025.0,year
31413,2,15,15,702,2025.0,year
31414,2,15,15,702,2025.0,year
31415,2,15,15,702,2025.0,year
31416,2,15,15,702,2025.0,year
31417,2,12,12,702,2025.0,year
31418,2,4,15,702,2025.0,year
31419,2,15,15,702,2025.0,year
31420,2,21,21,702,2025.0,year
31421,2,15,15,702,2025.0,year
31422,2,15,15,702,2025.0,year
31423,2,15,15,702,2025.0,year
31424,2,15,15,702,2025.0,year
31425,2,15,15,702,2025.0,year
31426,2,15,15,702,2025.0,year
31427,2,15,15,702,2025.0,year
31428,2,15,15,702,2025.0,year
31429,2,15,15,702,2025.0,year
31430,2,15,15,702,2025.0,year
31431,2,4,4,702,2025.0,year
31432,2,15,15,702,2025.0,year
31433,2,15,15,702,2025.0,year
31434,2,15,15,702,2025.0,year
31435,2,15,15,702,2025.0,year
31436,2,15,15,702,2025.0,year
31437,2,15,15,702,2025.0,year
31438,2,15,15,702,2025.0,year
31439,2,15,15,702,2025.0,year
31440,2,15,15,702,2025.0,year
31441,2,15,15,702,2025.0,year
31442,2,15,15,702,2025.0,year
31443,2,15,15,702,2025.0,year
31444,2,15,15,702,2025.0,year
31445,2,15,15,702,2025.0,year
31446,2,15,15,702,2025.0,year
31447,2,15,15,702,2025.0,year
31448,2,15,15,702,2025.0,year
31449,2,15,15,702,2025.0,year
31450,2,15,15,702,2025.0,year
31451,2,15,15,702,2025.0,year
31452,2,15,15,702,2025.0,year
31453,2,15,15,702,2025.0,year
31454,2,15,15,702,2025.0,year
31455,2,15,15,702,2025.0,year
31456,2,15,15,702,2025.0,year
31457,2,15,15,702,2025.0,year
31458,2,15,15,702,2025.0,year
31459,2,15,15,702,2025.0,year
31460,2,15,15,702,2025.0,year
31461,2,15,15,702,2025.0,year
31462,2,15,15,702,2025.0,year
31463,2,15,15,702,2025.0,year
31464,2,15,15,702,2025.0,year
31465,2,3,3,702,2025.0,year
31466,2,3,3,702,2025.0,year
31467,2,15,15,702,2025.0,year
31468,2,15,15,702,2025.0,year
31469,2,15,15,702,2025.0,year
31470,2,15,15,702,2025.0,year
31471,2,21,15,702,2025.0,year
31472,2,15,15,702,2025.0,year
31473,2,15,15,702,2025.0,year
31474,2,15,15,702,2025.0,year
31475,2,4,15,702,2025.0,year
31476,2,15,15,702,2025.0,year
31477,2,15,15,702,2025.0,year
31478,2,15,15,702,2025.0,year
31479,2,15,15,702,2025.0,year
31480,2,15,15,702,2025.0,year
31481,2,15,15,702,2025.0,year
31482,2,15,15,702,2025.0,year
31483,2,15,15,702,2025.0,year
31484,2,4,4,702,2025.0,year
31485,2,15,15,702,2025.0,year
31486,2,15,15,702,2025.0,year
31487,2,15,15,702,2025.0,year
31488,2,39,41,702,2025.0,year
31489,2,15,15,702,2025.0,year
31490,2,15,15,702,2025.0,year
31491,2,15,15,702,2025.0,year
31492,2,15,15,702,2025.0,year
31493,2,15,15,702,2025.0,year
31494,2,15,15,702,2025.0,year
31495,2,15,15,702,2025.0,year
31496,2,15,4,702,2025.0,year
31497,2,15,15,702,2025.0,year
31498,2,15,15,702,2025.0,year
31499,2,21,21,702,2025.0,year
31500,2,15,15,702,2025.0,year
31501,2,15,15,702,2025.0,year
31502,2,15,15,702,2025.0,year
31503,2,15,15,702,2025.0,year
31504,2,15,15,702,2025.0,year
31505,2,15,15,702,2025.0,year
31506,2,15,15,702,2025.0,year
31507,2,15,15,702,2025.0,year
31508,2,15,15,702,2025.0,year
31509,2,15,15,702,2025.0,year
31510,2,15,15,702,2025.0,year
31511,2,15,15,702,2025.0,year
31512,2,15,15,702,2025.0,year
31513,2,15,15,702,2025.0,year
31514,2,15,15,702,2025.0,year
31515,2,15,15,702,2025.0,year
31516,2,15,15,702,2025.0,year
31517,2,15,15,702,2025.0,year
31518,2,15,15,702,2025.0,year
31519,2,15,15,702,2025.0,year
31520,2,4,4,702,2025.0,year
31521,2,15,15,702,2025.0,year
31522,2,15,15,702,2025.0,year
31523,2,15,15,702,2025.0,year
31524,2,4,15,702,2025.0,year
31525,2,15,15,702,2025.0,year
31526,2,15,15,702,2025.0,year
31527,2,4,4,702,2025.0,year
31528,2,15,15,702,2025.0,year
31529,2,15,15,702,2025.0,year
31530,2,15,15,702,2025.0,year
31531,2,15,15,702,2025.0,year
31532,2,15,15,702,2025.0,year
31533,2,15,15,702,2025.0,year
31534,2,15,15,702,2025.0,year
31535,2,15,15,702,2025.0,year
31536,2,15,15,702,2025.0,year
31537,2,15,15,702,2025.0,year
31538,2,15,15,702,2025.0,year
31539,2,15,15,702,2025.0,year
31540,2,15,15,702,2025.0,year
31541,2,15,15,702,2025.0,year
31542,2,15,15,702,2025.0,year
31543,2,15,15,702,2025.0,year
31544,2,15,15,702,2025.0,year
31545,2,15,15,702,2025.0,year
31546,2,15,15,702,2025.0,year
31547,2,15,15,702,2025.0,year
31548,2,15,15,702,2025.0,year
31549,2,15,15,702,2025.0,year
31550,2,15,15,702,2025.0,year
31551,2,15,15,702,2025.0,year
31552,2,15,15,702,2025.0,year
31553,2,15,15,702,2025.0,year
31554,2,15,15,702,2025.0,year
31555,2,15,15,702,2025.0,year
31556,2,15,15,702,2025.0,year
31557,2,15,15,702,2025.0,year
31558,2,15,15,702,2025.0,year
31559,2,15,15,702,2025.0,year
31560,2,15,15,702,2025.0,year
31561,2,15,15,702,2025.0,year
31562,2,15,15,702,2025.0,year
31563,2,15,15,702,2025.0,year
31564,2,15,15,702,2025.0,year
31565,2,15,15,702,2025.0,year
31566,2,15,15,702,2025.0,year
31567,2,15,15,702,2025.0,year
31568,2,3,3,702,2025.0,year
31569,2,15,15,702,2025.0,year
31570,2,39,39,702,2025.0,year
31571,2,15,15,702,2025.0,year
31572,2,15,15,702,2025.0,year
31573,2,15,15,702,2025.0,year
31574,2,15,15,702,2025.0,year
31575,2,15,15,702,2025.0,year
31576,2,15,15,702,2025.0,year
31577,2,15,15,702,2025.0,year
31578,2,15,15,702,2025.0,year
31579,2,15,15,702,2025.0,year
31580,2,15,15,702,2025.0,year
31581,2,15,15,702,2025.0,year
31582,2,15,15,702,2025.0,year
31583,2,15,15,702,2025.0,year
31584,2,15,15,702,2025.0,year
31585,2,21,15,702,2025.0,year
31586,2,15,15,702,2025.0,year
31587,2,15,15,702,2025.0,year
31588,2,15,15,702,2025.0,year
31589,2,4,4,702,2025.0,year
31590,2,15,15,702,2025.0,year
31591,2,15,15,702,2025.0,year
31592,2,15,15,702,2025.0,year
31593,2,15,15,702,2025.0,year
31594,2,15,15,702,2025.0,year
31595,2,15,15,702,2025.0,year
31596,2,15,15,702,2025.0,year
31597,2,15,15,702,2025.0,year
31598,2,15,15,702,2025.0,year
31599,2,20,20,702,2025.0,year
31600,2,15,15,702,2025.0,year
31601,2,15,15,702,2025.0,year
31602,2,15,15,702,2025.0,year
31603,2,15,15,702,2025.0,year
31604,2,15,15,702,2025.0,year
31605,2,15,15,702,2025.0,year
31606,2,15,15,702,2025.0,year
31607,2,15,15,702,2025.0,year
31608,2,15,15,702,2025.0,year
31609,2,15,15,702,2025.0,year
31610,2,15,15,702,2025.0,year
31611,2,15,15,702,2025.0,year
31612,2,15,15,702,2025.0,year
31613,2,15,15,702,2025.0,year
31614,2,15,15,702,2025.0,year
31615,2,15,15,702,2025.0,year
31616,2,15,15,702,2025.0,year
31617,2,15,15,702,2025.0,year
31618,2,41,41,702,2025.0,year
31619,2,15,15,702,2025.0,year
31620,2,15,4,702,2025.0,year
31621,2,15,15,702,2025.0,year
31622,2,15,15,702,2025.0,year
31623,2,15,15,702,2025.0,year
31624,2,15,15,702,2025.0,year
31625,2,15,15,702,2025.0,year
31626,2,15,15,702,2025.0,year
31627,2,15,15,702,2025.0,year
31628,2,15,15,702,2025.0,year
31629,2,15,15,702,2025.0,year
31630,2,21,15,702,2025.0,year
31631,2,15,15,702,2025.0,year
31632,2,15,15,702,2025.0,year
31633,2,15,15,702,2025.0,year
31634,2,15,15,702,2025.0,year
31635,2,15,15,702,2025.0,year
31636,2,15,15,702,2025.0,year
31637,2,15,15,702,2025.0,year
31638,2,15,15,702,2025.0,year
31639,2,15,15,702,2025.0,year
